date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:01:18	138727/138727	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-21de7%22	https://html.awaikenthemes.com/roast/images/video-gallery-img-2.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/video-gallery-img-2.jpg	(from https://html.awaikenthemes.com/roast/video-gallery.html)
11:01:19	157573/157573	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-26785%22	https://html.awaikenthemes.com/roast/images/video-gallery-img-3.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/video-gallery-img-3.jpg	(from https://html.awaikenthemes.com/roast/video-gallery.html)
11:01:19	157808/157808	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-26870%22	https://html.awaikenthemes.com/roast/images/video-gallery-img-5.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/video-gallery-img-5.jpg	(from https://html.awaikenthemes.com/roast/video-gallery.html)
11:01:19	222044/222044	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-3635c%22	https://html.awaikenthemes.com/roast/images/video-gallery-img-4.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/video-gallery-img-4.jpg	(from https://html.awaikenthemes.com/roast/video-gallery.html)
11:01:19	157777/157777	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-26851%22	https://html.awaikenthemes.com/roast/images/video-gallery-img-7.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/video-gallery-img-7.jpg	(from https://html.awaikenthemes.com/roast/video-gallery.html)
11:01:19	199370/199370	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-30aca%22	https://html.awaikenthemes.com/roast/images/video-gallery-img-6.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/video-gallery-img-6.jpg	(from https://html.awaikenthemes.com/roast/video-gallery.html)
11:01:20	32018/32018	---M--	200	added ('OK')	image/png	etag:%2267c69b39-7d12%22	https://html.awaikenthemes.com/roast/images/404-error-img.png	C:/website/learn/html.awaikenthemes.com/roast/images/404-error-img.png	(from https://html.awaikenthemes.com/roast/404.html)
11:01:20	197558/197558	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-303b6%22	https://html.awaikenthemes.com/roast/images/video-gallery-img-8.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/video-gallery-img-8.jpg	(from https://html.awaikenthemes.com/roast/video-gallery.html)
11:01:20	73544/73544	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-11f48%22	https://html.awaikenthemes.com/roast/images/book-table-image.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/book-table-image.jpg	(from https://html.awaikenthemes.com/roast/book-table.html)
11:01:21	222044/222044	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-3635c%22	https://html.awaikenthemes.com/roast/images/video-gallery-img-9.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/video-gallery-img-9.jpg	(from https://html.awaikenthemes.com/roast/video-gallery.html)
